,id,article_id,evidence_type
4910,mi1449,4,t2t
4911,mi1449,6,t2t
4912,mi1449,8,t2t
4913,mi1449,1,i2t
4914,mi1449,4,i2t
4915,mi1449,9,i2t
4916,mi5130,1,t2t
4917,mi5130,2,t2t
4918,mi5130,3,t2t
4919,mi5130,4,t2t
4920,mi5130,7,t2t
4921,mi5130,8,t2t
4922,mi5130,9,t2t
4923,mi0539,0,t2t
4924,mi0539,3,t2t
4925,mi0539,4,t2t
4926,mi0539,6,t2t
4927,mi0539,1,i2t
4928,mi0539,3,i2t
4929,mi0539,4,i2t
4930,mi0539,6,i2t
4931,mi0539,7,i2t
4932,mi0506,0,t2t
4933,mi2266,1,t2t
4934,mi2266,4,t2t
4935,mi2266,8,t2t
4936,mi2266,7,i2t
4937,fa2035,0,t2t
4938,fa2035,1,t2t
4939,fa2035,2,t2t
4940,fa2035,3,t2t
4941,fa2035,5,t2t
4942,fa2035,6,t2t
4943,fa2035,9,t2t
4944,fa2035,0,i2t
4945,fa1295,0,t2t
4946,mi4972,0,t2t
4947,mi4972,1,t2t
4948,mi4972,3,t2t
4949,mi4972,6,t2t
4950,mi2670,0,t2t
4951,mi2670,4,t2t
4952,mi2670,7,t2t
4953,mi1481,0,t2t
4954,mi1481,3,t2t
4955,mi1481,4,t2t
4956,mi1481,5,t2t
4957,mi1481,7,t2t
4958,mi1481,8,t2t
4959,mi3533,4,t2t
4960,mi3533,5,t2t
4961,fa1802,1,t2t
4962,fa1802,2,t2t
4963,fa1802,4,t2t
4964,fa1802,5,t2t
4965,fa1802,6,t2t
4966,fa1802,7,t2t
4967,fa1802,0,i2t
4968,fa1802,1,i2t
4969,fa1802,2,i2t
4970,fa1802,7,i2t
4971,fa1802,9,i2t
4972,fa2393,3,t2t
4973,mi1577,1,t2t
4974,mi1577,3,t2t
4975,mi1577,4,t2t
4976,mi1577,0,i2t
4977,mi1577,3,i2t
4978,mi1577,7,i2t
4979,fa1476,9,t2t
4980,fa1888,0,t2t
4981,fa1888,5,t2t
4982,fa1888,6,t2t
4983,fa1888,9,t2t
4984,fa0059,5,t2t
4985,fa0059,9,i2t
4986,mi4823,0,i2t
4987,fa3892,1,t2t
4988,fa3892,5,t2t
4989,fa3892,6,t2t
4990,fa3892,8,t2t
4991,mi3366,1,t2t
4992,mi3366,5,t2t
4993,mi3366,9,t2t
4994,mi3254,0,t2t
4995,mi3254,2,t2t
4996,mi3254,6,i2t
4997,mi1097,1,t2t
4998,mi2701,6,t2t
4999,mi2701,1,i2t
5000,fa0827,0,t2t
5001,fa0827,1,t2t
5002,fa0827,3,t2t
5003,fa0827,4,t2t
5004,fa0827,5,t2t
5005,fa0827,7,t2t
5006,fa0827,9,t2t
5007,mi1937,0,t2t
5008,mi1937,1,t2t
5009,mi1937,4,t2t
5010,mi1937,6,t2t
5011,mi1937,7,t2t
5012,mi1937,8,t2t
5013,mi1937,9,t2t
5014,mi1937,0,i2t
5015,mi1937,1,i2t
5016,mi1937,6,i2t
5017,mi1937,9,i2t
5018,mi1383,7,t2t
5019,mi1383,0,i2t
5020,mi1383,1,i2t
5021,mi1383,7,i2t
5022,mi5213,0,t2t
5023,mi3092,2,t2t
5024,mi3092,3,i2t
5025,mi1443,1,t2t
5026,mi1443,2,t2t
5027,mi1443,3,t2t
5028,mi1443,5,t2t
5029,mi1443,7,t2t
5030,mi1443,8,t2t
5031,mi1443,9,t2t
5032,mi4186,0,t2t
5033,mi4186,2,t2t
5034,mi4186,3,t2t
5035,mi4186,4,t2t
5036,mi4186,7,t2t
5037,mi4186,8,t2t
5038,mi4186,2,i2t
5039,mi1857,0,t2t
5040,mi1857,1,t2t
5041,mi1857,2,t2t
5042,mi1857,3,t2t
5043,mi1857,5,t2t
5044,mi1857,6,t2t
5045,mi1857,0,i2t
5046,mi1857,2,i2t
5047,mi1857,3,i2t
5048,mi3119,7,t2t
5049,mi1290,0,t2t
5050,mi1290,1,t2t
5051,fa1520,1,t2t
5052,fa1520,4,t2t
5053,fa1520,7,t2t
5054,fa1520,8,t2t
5055,fa1520,9,t2t
5056,fa1520,1,i2t
5057,fa1520,2,i2t
5058,fa1520,8,i2t
5059,fa4228,1,t2t
5060,fa4228,2,t2t
5061,fa0767,2,t2t
5062,fa0767,3,t2t
5063,fa0767,1,i2t
5064,fa0472,1,t2t
5065,fa0472,3,t2t
5066,fa0472,5,t2t
5067,fa0472,6,t2t
5068,fa0472,9,t2t
5069,fa0472,2,i2t
5070,fa0365,0,t2t
5071,fa0365,1,t2t
5072,fa0365,2,t2t
5073,fa0365,3,t2t
5074,fa0365,4,t2t
5075,fa0365,5,t2t
5076,fa0365,6,t2t
5077,fa0365,7,t2t
5078,fa0365,4,i2t
5079,fa0365,9,i2t
5080,mi2158,5,i2t
5081,mi1320,0,t2t
5082,mi1320,4,t2t
5083,mi1320,5,t2t
5084,mi1320,4,i2t
5085,fa2506,5,t2t
5086,fa2506,7,t2t
5087,fa3347,1,t2t
5088,fa3347,2,t2t
5089,fa3347,2,i2t
5090,mi5019,3,t2t
5091,mi5019,5,t2t
5092,mi5019,7,t2t
5093,mi3197,4,t2t
5094,mi3197,0,i2t
5095,mi3197,4,i2t
5096,mi3197,7,i2t
5097,fa1155,0,t2t
5098,fa1155,1,t2t
5099,fa1155,2,t2t
5100,fa1155,3,t2t
5101,fa1155,4,t2t
5102,fa1155,5,t2t
5103,fa1155,8,t2t
5104,fa1155,0,i2t
5105,fa1155,5,i2t
5106,fa1155,7,i2t
5107,fa1155,9,i2t
5108,mi2980,2,i2t
5109,fa3663,2,t2t
5110,fa3663,4,t2t
5111,fa4277,1,t2t
5112,fa4277,6,t2t
5113,fa4277,9,t2t
5114,fa3842,0,t2t
5115,fa3842,1,t2t
5116,fa3842,8,t2t
5117,mi3000,1,t2t
5118,mi3000,2,t2t
5119,mi3000,3,t2t
5120,mi3000,9,t2t
5121,mi3934,0,t2t
5122,fa4005,2,t2t
5123,fa4005,4,t2t
5124,fa4005,5,t2t
5125,fa4005,6,t2t
5126,fa4005,4,i2t
5127,fa4005,7,i2t
5128,mi1526,0,t2t
5129,mi1526,1,t2t
5130,mi1526,4,t2t
5131,mi1526,8,t2t
5132,mi1526,8,i2t
5133,fa3790,0,t2t
5134,fa3790,2,t2t
5135,fa3790,4,t2t
5136,fa3790,5,t2t
5137,fa3790,6,t2t
5138,fa3790,8,t2t
5139,fa3790,9,t2t
5140,fa3790,1,i2t
5141,mi1517,0,t2t
5142,mi1517,1,t2t
5143,mi1517,3,t2t
5144,mi1517,3,i2t
5145,mi1517,9,i2t
5146,fa2602,1,t2t
5147,fa2602,3,t2t
5148,fa2602,5,t2t
5149,fa2602,6,t2t
5150,fa2602,7,t2t
5151,fa2602,9,t2t
5152,mi1510,1,t2t
5153,mi1510,4,t2t
5154,mi1510,7,t2t
5155,mi1510,5,i2t
5156,fa3218,1,t2t
5157,fa3218,8,t2t
5158,fa3218,0,i2t
5159,fa3218,1,i2t
5160,fa3218,3,i2t
5161,mi1746,0,t2t
5162,mi1746,1,t2t
5163,mi1746,2,t2t
5164,mi1746,4,t2t
5165,mi1746,5,t2t
5166,mi1746,2,i2t
5167,mi1746,4,i2t
5168,fa0994,0,t2t
5169,fa0994,1,t2t
5170,fa0994,3,t2t
5171,fa0994,4,t2t
5172,fa0994,5,t2t
5173,fa0994,6,t2t
5174,fa0994,8,t2t
5175,fa0994,9,t2t
5176,fa0994,0,i2t
5177,fa0994,1,i2t
5178,fa0994,4,i2t
5179,fa0994,8,i2t
5180,fa0994,9,i2t
5181,mi5156,1,t2t
5182,mi3393,1,t2t
5183,mi3393,2,t2t
5184,mi3393,4,t2t
5185,mi3393,5,t2t
5186,mi3393,8,t2t
5187,mi3393,3,i2t
5188,mi3393,6,i2t
5189,fa3279,0,t2t
5190,fa3279,2,t2t
5191,fa3279,9,t2t
5192,fa3279,2,i2t
5193,fa4171,1,t2t
5194,fa4171,3,t2t
5195,fa4171,4,t2t
5196,fa4171,1,i2t
5197,fa4171,2,i2t
5198,mi5080,0,t2t
5199,mi5080,3,t2t
5200,mi5080,7,t2t
5201,mi5080,3,i2t
5202,fa3788,0,t2t
5203,fa3788,1,t2t
5204,fa3788,2,t2t
5205,fa3788,4,t2t
5206,fa3788,8,t2t
5207,fa3788,9,t2t
5208,mi0792,3,t2t
5209,mi0792,4,t2t
5210,fa4192,8,t2t
5211,mi0241,3,t2t
5212,mi2436,0,t2t
5213,mi2436,4,t2t
5214,mi2436,9,t2t
5215,mi1457,1,t2t
5216,mi1457,2,t2t
5217,mi1457,3,t2t
5218,mi1457,4,t2t
5219,mi1457,6,t2t
5220,mi1457,7,t2t
5221,mi1457,0,i2t
5222,mi1457,1,i2t
5223,fa4287,2,t2t
5224,fa4287,4,t2t
5225,fa4287,5,t2t
5226,fa4287,1,i2t
5227,mi0966,0,t2t
5228,mi0966,1,t2t
5229,mi0966,2,t2t
5230,mi3668,0,t2t
5231,mi3668,2,t2t
5232,mi3668,2,i2t
5233,fa4267,0,t2t
5234,fa4267,1,t2t
5235,fa4267,3,t2t
5236,fa4267,5,t2t
5237,fa4267,6,t2t
5238,fa4267,7,t2t
5239,fa4267,8,t2t
5240,fa4267,9,t2t
5241,fa4267,0,i2t
5242,fa4267,4,i2t
5243,fa4267,5,i2t
5244,fa4267,7,i2t
5245,fa4267,9,i2t
5246,mi3444,0,t2t
5247,mi3444,2,t2t
5248,mi3444,6,t2t
5249,mi3444,8,t2t
5250,fa2772,0,t2t
5251,fa2772,2,t2t
5252,fa2772,3,t2t
5253,fa2772,4,t2t
5254,fa2772,8,t2t
5255,fa1393,0,t2t
5256,fa1393,1,t2t
5257,fa1393,2,t2t
5258,fa1393,3,t2t
5259,fa1393,4,t2t
5260,fa1393,5,t2t
5261,fa1393,9,t2t
5262,fa1393,0,i2t
5263,fa1393,2,i2t
5264,fa4239,0,t2t
5265,fa4239,1,t2t
5266,fa4239,2,t2t
5267,fa4239,5,t2t
5268,fa4239,7,t2t
5269,fa4239,8,t2t
5270,fa4239,7,i2t
5271,fa2303,1,t2t
5272,fa2303,2,t2t
5273,fa2303,4,t2t
5274,fa2303,6,t2t
5275,fa2303,7,t2t
5276,mi4903,0,t2t
5277,mi4903,5,t2t
5278,mi4903,9,t2t
5279,mi4903,5,i2t
5280,mi5404,1,t2t
5281,mi5404,2,t2t
5282,mi5404,4,t2t
5283,mi5404,7,t2t
5284,mi5404,9,t2t
5285,mi5404,2,i2t
5286,mi5404,3,i2t
5287,fa4191,1,i2t
5288,mi3081,1,t2t
5289,mi3081,2,t2t
5290,mi3081,6,t2t
5291,mi3081,2,i2t
5292,mi3745,0,t2t
5293,mi3745,1,t2t
5294,mi3745,2,t2t
5295,mi3745,3,t2t
5296,mi3745,4,t2t
5297,mi3745,6,t2t
5298,mi3745,9,t2t
5299,mi3745,2,i2t
5300,mi1165,0,t2t
5301,mi1165,0,i2t
5302,mi1165,2,i2t
5303,mi1165,3,i2t
5304,mi1165,6,i2t
5305,fa0579,0,t2t
5306,fa0579,3,t2t
5307,fa0579,4,t2t
5308,fa0579,6,t2t
5309,mi3466,1,t2t
5310,mi3466,3,t2t
5311,mi3466,4,t2t
5312,mi3466,5,t2t
5313,mi3466,6,t2t
5314,mi3466,7,t2t
5315,mi3466,8,t2t
5316,mi3466,5,i2t
5317,mi3466,6,i2t
5318,mi3466,9,i2t
5319,fa4106,1,t2t
5320,fa4106,2,t2t
5321,fa4106,4,t2t
5322,fa4106,5,t2t
5323,fa4106,8,t2t
5324,mi3116,4,i2t
5325,mi3116,7,i2t
5326,mi3642,6,t2t
5327,mi4553,1,t2t
5328,mi4553,5,t2t
5329,mi5000,0,t2t
5330,mi5000,3,t2t
5331,mi5000,4,t2t
5332,mi3129,1,t2t
5333,mi3129,2,t2t
5334,mi3129,6,t2t
5335,mi3129,7,t2t
5336,mi3129,0,i2t
5337,mi3129,7,i2t
5338,mi4207,2,t2t
5339,mi4207,6,t2t
5340,mi4207,7,t2t
5341,fa3849,1,t2t
5342,fa3849,2,t2t
5343,fa3849,4,t2t
5344,fa3849,8,t2t
5345,fa3849,9,t2t
5346,mi2443,0,t2t
5347,mi2443,2,t2t
5348,mi2443,3,t2t
5349,mi2443,4,t2t
5350,mi2443,5,t2t
5351,mi2443,6,t2t
5352,mi2443,8,t2t
5353,fa0995,8,t2t
5354,fa3025,0,t2t
5355,fa3025,6,t2t
5356,fa3025,7,i2t
5357,fa2880,4,i2t
5358,fa0500,0,t2t
5359,fa0500,2,t2t
5360,fa0500,3,t2t
5361,fa0500,4,t2t
5362,fa0500,5,t2t
5363,fa0500,8,t2t
5364,mi3902,0,t2t
5365,mi3902,1,t2t
5366,mi3902,3,i2t
5367,mi3902,9,i2t
5368,mi0373,1,t2t
5369,mi0373,0,i2t
5370,mi5336,0,t2t
5371,fa0892,3,t2t
5372,mi1412,1,t2t
5373,mi1412,2,t2t
5374,mi1412,7,t2t
5375,mi1412,1,i2t
5376,mi1412,3,i2t
5377,fa0830,1,t2t
5378,fa0830,2,t2t
5379,fa0830,3,t2t
5380,fa0830,7,t2t
5381,fa0830,8,t2t
5382,fa0830,0,i2t
5383,fa0830,2,i2t
5384,fa0830,3,i2t
5385,fa0830,8,i2t
5386,fa0830,9,i2t
5387,mi0444,1,t2t
5388,mi0444,2,t2t
5389,mi0444,3,t2t
5390,mi0444,0,i2t
5391,mi3809,2,t2t
5392,mi3809,1,i2t
5393,fa3804,0,t2t
5394,fa3804,1,t2t
5395,fa3804,2,t2t
5396,fa3804,3,t2t
5397,fa3804,4,t2t
5398,fa3804,5,t2t
5399,fa3804,9,t2t
5400,fa3804,0,i2t
5401,fa3804,2,i2t
5402,fa3804,5,i2t
5403,fa3804,8,i2t
5404,mi0771,0,t2t
5405,mi0771,2,t2t
5406,mi0771,6,t2t
5407,mi0771,0,i2t
5408,mi0771,2,i2t
5409,mi0771,3,i2t
5410,mi3233,1,t2t
5411,mi3233,2,t2t
5412,mi3233,3,t2t
5413,mi3233,4,t2t
5414,mi3233,5,t2t
5415,mi3233,7,t2t
5416,mi3233,8,t2t
5417,mi3233,9,t2t
5418,mi1148,2,t2t
5419,mi1148,8,i2t
5420,fa3101,5,t2t
5421,fa2150,0,t2t
5422,fa3910,1,t2t
5423,fa3910,0,i2t
5424,fa4149,1,t2t
5425,fa4149,3,t2t
5426,fa4149,4,t2t
5427,fa4149,8,t2t
5428,fa4149,9,t2t
5429,fa2710,0,t2t
5430,fa2710,1,t2t
5431,fa2710,2,t2t
5432,fa2710,4,t2t
5433,fa2710,5,t2t
5434,fa2710,9,t2t
5435,fa2710,1,i2t
5436,fa2710,2,i2t
5437,fa2710,3,i2t
5438,fa2710,4,i2t
5439,fa2710,5,i2t
5440,fa2710,7,i2t
5441,fa4013,2,t2t
5442,fa4013,3,t2t
5443,fa3135,0,t2t
5444,fa3135,3,t2t
5445,fa3135,4,t2t
5446,fa3135,5,t2t
5447,fa3135,8,t2t
5448,fa3135,1,i2t
5449,fa3135,3,i2t
5450,fa3135,6,i2t
5451,fa3135,7,i2t
5452,fa3135,8,i2t
5453,mi3026,1,t2t
5454,mi3026,2,t2t
5455,mi3026,4,t2t
5456,mi3026,8,t2t
5457,mi3026,0,i2t
5458,mi3026,1,i2t
5459,mi3026,6,i2t
5460,mi3026,7,i2t
5461,fa2545,0,t2t
5462,fa2545,9,t2t
5463,fa2545,9,i2t
5464,mi5186,1,t2t
5465,mi5186,2,t2t
5466,mi5186,5,t2t
5467,mi5186,8,t2t
5468,mi0593,0,t2t
5469,mi0593,1,t2t
5470,mi0593,3,t2t
5471,mi0593,4,t2t
5472,mi0593,7,t2t
5473,mi0593,8,t2t
5474,mi0593,0,i2t
5475,mi1593,0,t2t
5476,mi1593,2,t2t
5477,mi1593,6,t2t
5478,mi1593,7,t2t
5479,mi1593,8,t2t
5480,mi1593,0,i2t
5481,mi1593,3,i2t
5482,mi1593,7,i2t
5483,fa2154,8,i2t
5484,fa4145,1,t2t
5485,fa4145,2,t2t
5486,fa4145,3,t2t
5487,fa4145,5,t2t
5488,fa4145,6,t2t
5489,fa4145,8,t2t
5490,fa2020,0,t2t
5491,fa2020,2,t2t
5492,fa2020,4,t2t
5493,fa2020,6,t2t
5494,fa2020,8,t2t
5495,fa4021,3,t2t
5496,mi0726,2,t2t
5497,mi0726,1,i2t
5498,mi0726,8,i2t
5499,fa0969,1,t2t
5500,fa0969,2,t2t
5501,fa0969,8,t2t
5502,fa3070,5,t2t
5503,fa3070,8,i2t
5504,fa2279,0,t2t
5505,fa2279,2,t2t
5506,fa2279,4,t2t
5507,fa2279,3,i2t
5508,fa0809,1,t2t
5509,fa0809,2,t2t
5510,fa0809,3,t2t
5511,fa0809,4,i2t
5512,fa0809,8,i2t
5513,fa2036,0,t2t
5514,fa2036,3,t2t
5515,fa2036,5,t2t
5516,fa2036,7,t2t
5517,fa2036,8,t2t
5518,fa2036,0,i2t
5519,mi0995,0,t2t
5520,mi0995,1,t2t
5521,mi0995,5,t2t
5522,mi0995,8,t2t
5523,mi0995,2,i2t
5524,mi0282,1,t2t
5525,mi0282,4,t2t
5526,mi0282,5,t2t
5527,mi0282,3,i2t
5528,fa4022,0,t2t
5529,fa4022,1,t2t
5530,mi3394,0,t2t
5531,mi3394,1,t2t
5532,mi3394,2,t2t
5533,mi3394,3,t2t
5534,mi3394,4,t2t
5535,fa1176,8,i2t
5536,fa0534,7,t2t
5537,fa0534,9,t2t
5538,mi0178,0,t2t
5539,mi0178,2,t2t
5540,mi0178,3,t2t
5541,mi0178,5,t2t
5542,mi0178,6,t2t
5543,mi0178,9,t2t
5544,fa1297,0,t2t
5545,fa1297,1,t2t
5546,fa1297,2,t2t
5547,fa1297,3,t2t
5548,fa1297,4,t2t
5549,fa1297,5,t2t
5550,fa1297,6,t2t
5551,fa1297,7,t2t
5552,fa1297,8,t2t
5553,fa1297,9,t2t
5554,fa1297,1,i2t
5555,fa2998,4,t2t
5556,fa2998,5,t2t
5557,fa2998,7,t2t
5558,fa2998,1,i2t
5559,fa2998,8,i2t
5560,fa2998,9,i2t
5561,mi2120,1,t2t
5562,mi2120,2,t2t
5563,mi2120,3,t2t
5564,mi2120,9,t2t
5565,mi2120,0,i2t
5566,mi2120,1,i2t
5567,mi1293,5,i2t
5568,mi1293,6,i2t
5569,mi1293,7,i2t
5570,mi1215,0,t2t
5571,mi1215,1,t2t
5572,mi1215,2,t2t
5573,mi1215,5,t2t
5574,mi1215,0,i2t
5575,fa1392,1,t2t
5576,mi0807,0,t2t
5577,mi0807,2,t2t
5578,mi0807,4,t2t
5579,mi0807,5,t2t
5580,mi0807,8,t2t
5581,mi0807,9,t2t
5582,mi0807,1,i2t
5583,mi4518,2,t2t
5584,mi4518,8,t2t
5585,mi4518,1,i2t
5586,fa2824,6,t2t
5587,fa2824,3,i2t
5588,fa1418,0,t2t
5589,fa1418,2,t2t
5590,fa1418,3,t2t
5591,fa1418,5,t2t
5592,fa1418,6,t2t
5593,fa1418,9,t2t
5594,fa1733,0,t2t
5595,fa1733,1,t2t
5596,fa1733,3,t2t
5597,fa1733,5,t2t
5598,fa1733,6,t2t
5599,fa1733,8,t2t
5600,fa1733,9,t2t
5601,fa1733,1,i2t
5602,fa1839,1,t2t
5603,fa1839,7,t2t
5604,fa4154,0,t2t
5605,fa4154,2,t2t
5606,fa4154,3,t2t
5607,fa4154,4,t2t
5608,fa4154,5,t2t
5609,fa4154,8,t2t
5610,fa4154,5,i2t
5611,fa0124,1,t2t
5612,fa0124,2,t2t
5613,fa0124,5,t2t
5614,fa0124,9,t2t
5615,fa0253,0,t2t
5616,fa0253,1,t2t
5617,fa0253,2,t2t
5618,fa0253,5,t2t
5619,fa0253,6,t2t
5620,fa0253,8,t2t
5621,fa0253,9,t2t
5622,mi5211,0,t2t
5623,mi5211,1,t2t
5624,mi5211,2,t2t
5625,mi5211,5,t2t
5626,mi5211,8,t2t
5627,mi5211,9,t2t
5628,fa4251,1,t2t
5629,fa4251,5,t2t
5630,fa4251,6,t2t
5631,fa4251,7,t2t
5632,fa4251,4,i2t
5633,fa2206,1,t2t
5634,fa2206,2,t2t
5635,fa2206,6,t2t
5636,fa2206,8,t2t
5637,fa1578,0,t2t
5638,fa1578,1,t2t
5639,fa1578,2,t2t
5640,fa1578,4,t2t
5641,fa1578,8,t2t
5642,fa0498,9,t2t
5643,fa0498,8,i2t
5644,fa3713,6,t2t
5645,mi1950,9,t2t
5646,fa1932,1,t2t
5647,fa0716,0,t2t
5648,fa0716,7,t2t
5649,fa2553,6,t2t
5650,fa2553,6,i2t
5651,fa2553,8,i2t
5652,fa3809,1,t2t
5653,fa3809,2,t2t
5654,fa1261,0,t2t
5655,fa1261,1,t2t
5656,fa1261,3,t2t
5657,fa1261,4,t2t
5658,fa1261,5,t2t
5659,fa1261,6,t2t
5660,fa1261,7,t2t
5661,fa1261,8,t2t
5662,fa3464,0,t2t
5663,fa3464,1,t2t
5664,fa3464,2,t2t
5665,fa3464,3,t2t
5666,fa3464,4,t2t
5667,fa3464,5,t2t
5668,fa3464,6,t2t
5669,fa3464,7,t2t
5670,fa3464,2,i2t
5671,mi0633,0,t2t
5672,mi1272,4,t2t
5673,mi1272,6,t2t
5674,mi1272,8,t2t
5675,fa0483,0,t2t
5676,fa0483,1,t2t
5677,fa0483,3,t2t
5678,fa0483,4,t2t
5679,fa0483,5,t2t
5680,fa0483,6,t2t
5681,fa0483,7,t2t
5682,fa0483,8,t2t
5683,fa0483,9,t2t
5684,fa2768,4,t2t
5685,fa0255,3,t2t
5686,fa0255,7,t2t
5687,mi3048,0,t2t
5688,mi3048,1,t2t
5689,mi3048,3,t2t
5690,mi3048,4,t2t
5691,mi3048,5,t2t
5692,mi3048,7,t2t
5693,mi3048,8,t2t
5694,mi3048,9,t2t
5695,fa3146,0,t2t
5696,fa3146,1,t2t
5697,fa3146,8,t2t
5698,fa3146,1,i2t
5699,fa3146,3,i2t
5700,fa3146,4,i2t
5701,mi1733,0,t2t
5702,mi1733,2,t2t
5703,mi1733,3,t2t
5704,mi1733,4,t2t
5705,mi1733,5,t2t
5706,mi1733,6,t2t
5707,mi1733,8,t2t
5708,mi1733,9,t2t
5709,mi1733,0,i2t
5710,mi1733,2,i2t
5711,fa2121,0,t2t
5712,fa2121,1,t2t
5713,fa2121,2,t2t
5714,fa2121,3,t2t
5715,fa2121,9,t2t
5716,fa2121,1,i2t
5717,fa2121,2,i2t
5718,mi2931,0,t2t
5719,mi1211,0,t2t
5720,mi1211,1,t2t
5721,mi1211,2,t2t
5722,mi1211,8,t2t
5723,mi1211,9,t2t
5724,mi1211,0,i2t
5725,mi2605,0,t2t
5726,mi2605,1,t2t
5727,mi2605,3,t2t
5728,mi2605,5,t2t
5729,mi2605,6,t2t
5730,mi2605,8,t2t
5731,mi2605,9,t2t
5732,mi2605,2,i2t
5733,fa1240,0,t2t
5734,fa1240,1,t2t
5735,fa1240,4,t2t
5736,fa1240,6,t2t
5737,fa1240,8,t2t
5738,fa1240,9,t2t
5739,fa0345,0,i2t
5740,mi5190,0,t2t
5741,mi5190,3,t2t
5742,mi5190,6,t2t
5743,mi5190,3,i2t
5744,mi5190,5,i2t
5745,mi3522,2,i2t
5746,mi2476,1,t2t
5747,mi2476,3,t2t
5748,mi2476,4,t2t
5749,mi2476,6,t2t
5750,mi2476,8,t2t
5751,mi2476,3,i2t
5752,mi2476,8,i2t
5753,fa1303,0,t2t
5754,fa1303,1,t2t
5755,fa1303,3,t2t
5756,fa1303,7,t2t
5757,mi4676,0,t2t
5758,mi4676,2,t2t
5759,mi4676,8,t2t
5760,mi4797,2,t2t
5761,mi4797,3,i2t
5762,mi4026,0,t2t
5763,mi4026,1,t2t
5764,mi4026,2,t2t
5765,mi4026,3,t2t
5766,mi4026,4,t2t
5767,mi4026,5,t2t
5768,mi4026,6,t2t
5769,mi4026,8,t2t
5770,mi4026,3,i2t
5771,mi5101,3,t2t
5772,mi5101,8,t2t
5773,fa0378,0,t2t
5774,fa0378,1,t2t
5775,fa0378,3,t2t
5776,fa0378,5,t2t
5777,fa0378,6,t2t
5778,fa0378,8,t2t
5779,fa1375,3,t2t
5780,fa1375,2,i2t
5781,fa1375,6,i2t
5782,fa1375,7,i2t
5783,fa3554,1,t2t
5784,fa3554,3,t2t
5785,fa3554,4,t2t
5786,fa3554,5,t2t
5787,fa3554,6,t2t
5788,fa3554,7,t2t
5789,fa0331,0,t2t
5790,fa0331,1,t2t
5791,fa0331,2,t2t
5792,fa0331,3,t2t
5793,fa0331,5,t2t
5794,fa1102,0,t2t
5795,fa1102,1,t2t
5796,fa1102,5,t2t
5797,fa1102,6,t2t
5798,fa0203,1,t2t
5799,fa0203,2,t2t
5800,fa0203,4,t2t
5801,fa0203,5,t2t
5802,fa0203,6,t2t
5803,fa0203,7,t2t
5804,fa0203,8,t2t
5805,fa0203,2,i2t
5806,mi3019,9,t2t
5807,fa0038,0,t2t
5808,fa0038,1,t2t
5809,fa0038,2,t2t
5810,fa0038,4,t2t
5811,fa0038,7,t2t
5812,fa0038,8,t2t
5813,fa0038,9,t2t
5814,mi2332,4,t2t
5815,mi2332,6,t2t
5816,mi2332,8,t2t
5817,mi1619,5,i2t
5818,fa0747,0,t2t
5819,mi1811,0,t2t
5820,fa1462,1,t2t
5821,fa1462,5,t2t
5822,fa1462,3,i2t
5823,fa3262,0,t2t
5824,fa3262,2,t2t
5825,fa3262,5,t2t
5826,fa3262,6,t2t
5827,fa3262,7,t2t
5828,fa3262,1,i2t
5829,fa3262,4,i2t
5830,fa3262,8,i2t
5831,fa4003,4,t2t
5832,mi3424,4,t2t
5833,fa2371,0,t2t
5834,fa2371,1,t2t
5835,fa2371,2,t2t
5836,fa2371,3,t2t
5837,fa2371,7,t2t
5838,fa2371,1,i2t
5839,fa2371,4,i2t
5840,mi3282,2,t2t
5841,mi3282,4,t2t
5842,mi3282,9,t2t
5843,fa0490,0,i2t
5844,fa0490,6,i2t
5845,fa0490,7,i2t
5846,fa1822,0,t2t
5847,fa1822,1,t2t
5848,fa1822,3,t2t
5849,fa1822,7,t2t
5850,fa1822,9,t2t
5851,fa1822,5,i2t
5852,fa1822,7,i2t
5853,fa0659,2,t2t
5854,fa0659,1,i2t
5855,fa0659,5,i2t
5856,fa0659,7,i2t
5857,mi3488,1,t2t
5858,mi3488,3,t2t
5859,mi0638,0,t2t
5860,mi0638,3,i2t
5861,mi3008,0,t2t
5862,mi3008,1,t2t
5863,mi3008,2,t2t
5864,mi3008,5,t2t
5865,mi3008,8,t2t
5866,mi3008,9,t2t
5867,mi4672,0,t2t
5868,mi4672,1,t2t
5869,mi4672,2,t2t
5870,mi4672,3,t2t
5871,mi4672,4,t2t
5872,mi4672,5,t2t
5873,mi4672,7,t2t
5874,mi4672,8,t2t
5875,mi4672,9,t2t
5876,mi4672,0,i2t
5877,mi2429,0,t2t
5878,mi2429,1,t2t
5879,mi2429,2,t2t
5880,mi2429,4,t2t
5881,mi2429,6,t2t
5882,mi2429,3,i2t
5883,mi2429,5,i2t
5884,mi2429,6,i2t
5885,mi5158,1,t2t
5886,mi5158,0,i2t
5887,fa1596,0,t2t
5888,fa1596,1,t2t
5889,fa1596,3,t2t
5890,fa1596,4,t2t
5891,fa1596,9,t2t
5892,fa1596,3,i2t
5893,fa1596,4,i2t
5894,fa1596,8,i2t
5895,mi3606,0,t2t
5896,mi3606,1,t2t
5897,mi3606,4,t2t
5898,mi3606,7,t2t
5899,mi3606,2,i2t
5900,mi3606,3,i2t
5901,fa4284,4,t2t
5902,fa4284,5,t2t
5903,fa4284,6,t2t
5904,fa4284,7,t2t
5905,fa4284,8,t2t
5906,fa4284,9,t2t
5907,fa4284,0,i2t
5908,fa4284,1,i2t
